port-name,country,vessel_type_main,Import_mean,weekly_mean_x,Import_max,utilization_import,correction,Import_corrected,Import_max_corrected,Export_mean,weekly_mean_y,Export_max,utilization_export,Export_corrected,Export_max_corrected,scaling_import,scaling_export,turn_around_time,count,count_max,utilization_vessel,GID_0
Brisbane,Australia,Container,31268.640128046467,30970.843555398395,68600.8102899522,0.455805696694902,1.0058196736502574,31450.61340907904,69000.04461798295,21472.850984956352,21268.347642242476,49359.90273522299,0.4350262013306892,21597.815970029405,49647.161260550434,2.206685175160311,2.3120898708482027,24.634166666666665,18.375,26,0.7067307692307693,AUS
Brisbane,Australia,Dry bulk,33234.64814727283,32918.12768872736,88917.14771174123,0.37377096547243716,1.0249696809964826,34064.50670954057,91137.38052522052,35296.98838526185,34960.8265911165,117815.41640211147,0.29959566806427945,36178.34292537839,120757.22976613995,2.7422399696053072,3.421176573142477,68.07472222222222,4.865384615384615,11,0.4423076923076923,AUS
Brisbane,Australia,General cargo,6207.784083080069,6148.662329907879,36482.9380112487,0.1701558158820991,1.0206713361380888,6336.107274534094,37237.08908618428,4353.48929238782,4312.027489603174,33345.40016647254,0.13055741633489462,4443.481732924339,34034.694141972774,5.998451071724234,7.817796681269724,41.76833333333333,4.0,9,0.4444444444444444,AUS
Brisbane,Australia,RoRo,9038.786214047692,8952.702535818664,19743.34790703012,0.45781426010475174,1.016914747367162,9191.674999364095,20077.30164905952,526.1988643883607,521.187446632281,12246.344054811401,0.04296783285143987,535.0993852443773,12453.487870669884,2.2212386899754573,23.666884734054836,14.680277777777786,5.951923076923077,11,0.541083916083916,AUS
Brisbane,Australia,Tanker,40953.28855160523,40563.25723206611,112525.06490736642,0.3639481442229697,1.0191940465807006,41739.347879697605,114684.87624469477,10354.142340997581,10255.531461559507,95971.98000229883,0.10788713894148654,10552.880231393892,97814.07065690502,2.8003825895490757,9.446853967769679,29.958194444444437,8.442307692307692,15,0.5628205128205128,AUS
Broome,Australia,Dry bulk,116.6879735074921,115.57665947408744,3579.93626294239,0.032594986317322015,1.217799156545434,142.10251571641984,4359.643361497656,0.0,0.0,0.0,0.0,0.0,0.0,37.36154832800948,,26.76208333333333,0.057692307692307696,1,0.057692307692307696,AUS
Broome,Australia,General cargo,233.63953501177554,231.41439658309199,2944.930309799799,0.07933618470844518,1.0,233.63953501177554,2944.930309799799,172.14102514611528,170.50158681139038,1603.0707376066916,0.10738205190066263,172.14102514611528,1603.0707376066916,12.604588986411796,9.312543225799816,24.41277777777778,0.5192307692307693,3,0.1730769230769231,AUS
Broome,Australia,Tanker,240.179897255625,237.89246966271426,4710.846152838792,0.05098444938833139,1.053830408117755,253.10887914657576,4964.43292382606,704.5267370592579,697.8169586110746,17725.8398830445,0.03974574641922422,742.451698845028,18680.029078178763,20.669643798466538,26.51429405809418,18.659583333333337,0.19230769230769232,2,0.09615384615384616,AUS
Bunbury,Australia,Container,72.11707407051958,71.4302447936575,7500.175703334036,0.009615384615384616,1.0,72.11707407051958,7500.175703334036,254.53028801402462,252.10619003293866,12424.575519388576,0.020486034924640247,254.53028801402462,12424.575519388576,104.0,48.813740857056594,41.622638888888886,0.057692307692307696,1,0.057692307692307696,AUS
Bunbury,Australia,Dry bulk,7129.369491209884,7061.470734150739,56900.50151634301,0.12529537176684077,1.0174775795709365,7253.973613783111,57894.984559221084,103710.78726685831,102723.06548336441,204113.88409930895,0.5081025610996613,105523.40080367931,207681.30075018754,8.120631793681389,2.002504331741332,47.95944444444444,6.730769230769231,13,0.5177514792899408,AUS
Bunbury,Australia,General cargo,485.86526499855523,481.23797676047377,13833.690192159893,0.035121884200783576,1.0085533339451522,490.0210328624378,13952.014364067214,11079.934652093045,10974.41146493026,55656.019570850505,0.19907881910218553,11174.70503326286,56132.064092297915,28.715809441756864,5.066100645430643,80.42347222222219,1.1730769230769231,4,0.2932692307692308,AUS
Bunbury,Australia,Tanker,1788.2732305320628,1771.2420569079482,26412.980916736855,0.06770433205435382,1.0808721869015805,1932.894797462745,28549.056446063078,1592.6952966184315,1577.5267699839703,27462.57581911609,0.05799511695875926,1721.5000483238255,29683.53438355847,15.964594201060041,18.637296441184805,31.356666666666666,0.2980769230769231,2,0.14903846153846154,AUS
Burnie,Australia,Dry bulk,812.3621704135155,804.6253878381489,14030.018518298497,0.05790171761740735,1.0218566869797552,830.1177160864382,14336.668241373116,6220.430144650014,6161.1879527962055,42674.84439918269,0.14576339368607394,6356.388139201063,43607.575115125386,17.648123907684354,7.010379363014119,49.81777777777778,0.9326923076923077,4,0.23317307692307693,AUS
Burnie,Australia,General cargo,318.92398179776205,315.88661054254527,8456.331580458886,0.037714223805360235,1.0385916199289316,331.2317748895228,8782.675114804975,8885.314473747589,8800.692431140471,43048.32958705755,0.20640323466625177,9228.21315286749,44709.634361056655,27.5384593698391,5.03185728464142,64.00916666666667,1.0288461538461537,4,0.25721153846153844,AUS
Burnie,Australia,RoRo,146.96543870341165,145.56576785861728,2557.8136837395205,0.057457444863047394,1.0,146.96543870341165,2557.8136837395205,215.10433231014383,213.05571962147584,5203.424911079594,0.04133899037384486,215.10433231014383,5203.424911079594,17.40418499958619,24.190237617237482,33.73861111111091,0.875,5,0.175,AUS
Burnie,Australia,Tanker,850.9998774554098,842.8951167177393,8945.437887711672,0.09513227727224247,1.1087599182096792,943.5545545239072,9918.34298072896,357.74662902199896,354.3395182694085,18372.731184795506,0.01947160851719503,396.65512313422005,20370.94792574229,11.6549288002085,56.94238959408788,37.45791666666666,0.28846153846153844,1,0.28846153846153844,AUS
Cairns,Australia,Dry bulk,317.2185857959495,314.1974564074166,4493.32893623376,0.07059767720051167,1.0539640341091383,334.3369803798947,4735.807092212257,2482.1113563947506,2458.472200619562,30211.38259923758,0.0821581517575892,2616.0560982939164,31841.710680307064,14.929160220323785,12.82847789978163,37.97,0.33653846153846156,3,0.11217948717948718,AUS
Cairns,Australia,General cargo,209.01418701045486,207.02357570559334,5369.734927956751,0.038924488790359583,1.014364768805602,212.01662748395088,5446.869928744215,75.81078749280746,75.08877999287596,1113.99176435821,0.0680532746456015,76.89979192811226,1129.9939985045603,26.059809655273607,14.905451267232493,46.42722222222257,1.2788461538461537,4,0.31971153846153844,AUS
Cairns,Australia,Tanker,1062.8556659271737,1052.7332310135816,10979.57829544794,0.0968029588502344,1.0447112603481252,1110.3772823189236,11470.489079128338,2898.5852572797694,2870.9796834009153,21351.32675438287,0.13575668110108266,3028.184657359243,22305.971483675974,10.792141818355127,7.695468479891954,24.570555555555558,1.0384615384615385,3,0.3461538461538462,AUS
Dampier,Australia,Dry bulk,6912.029460529591,6846.200608524549,259185.68198018486,0.026668253461076704,1.0045618037445303,6943.560782404938,260368.0361947707,1311826.8422394195,1299333.2532657103,1954720.641336564,0.6711070699813361,1317811.1388405226,1963637.6932777239,37.66882616481522,1.4968726283459775,43.74055555555556,17.192307692307693,23,0.7474916387959867,AUS
Dampier,Australia,General cargo,776.6578341522843,769.2610928746434,7986.057628450195,0.09725171921943737,1.0289598576441774,799.1497344675696,8217.33272050831,7733.884838005679,7660.228791929432,192995.10719395877,0.0400729580684819,7957.857041950785,198584.21802431857,10.580377045288497,25.677162536535402,42.03583333333333,0.9326923076923077,4,0.23317307692307693,AUS
Dampier,Australia,Tanker,6740.123430183036,6675.931778467011,37712.6007501605,0.17872337882065456,1.0322416369935126,6957.436043110467,38928.51673362844,80490.92739467227,79724.34713377064,154203.97528977177,0.5219769934167914,83086.08665700247,159175.76388402117,5.775638552745508,1.9775615592491869,27.24916666666667,7.605769230769231,12,0.6338141025641025,AUS
Darwin,Australia,Container,532.222637903438,527.1538508757862,4035.044725954686,0.13190005911954666,1.0,532.222637903438,4035.044725954686,166.87155275440693,165.28229987103163,14646.393014404297,0.011393354841037904,166.87155275440693,14646.393014404297,7.581497739084842,87.77046040891172,22.51861111111112,0.5096153846153846,2,0.2548076923076923,AUS
Darwin,Australia,Dry bulk,1349.295923880956,1336.4454865106609,15673.941311962437,0.08608529897015539,1.0729427159659957,1447.7172332106802,16817.2411611486,4236.863033657036,4196.511957146015,33726.29749088976,0.1256249084205436,4545.911330507908,36186.3852293524,12.463715974756274,8.540843766223482,44.55527777777779,0.5865384615384616,3,0.1955128205128205,AUS
Darwin,Australia,General cargo,755.943212159186,748.7437529957652,17391.236569990207,0.043466904099483,1.0191645967411898,770.4305589794565,17724.5326056847,1856.0932733914983,1838.4161945972942,19326.0941234216,0.09604078617945203,1891.6645524900812,19696.470923879253,23.446910191915688,10.61178939994184,24.95722222222223,4.538461538461538,9,0.5042735042735043,AUS
Darwin,Australia,RoRo,489.22306623747414,484.56379893997456,12108.953790791302,0.04040176176157529,1.1736773083493615,574.19001156402,14212.004292102733,269.14679999725996,266.5834971401432,4434.384877289311,0.0606954081445872,315.891491771628,5204.536906962032,29.05015170565174,19.337168069674306,10.544166666666666,0.6538461538461539,2,0.3269230769230769,AUS
Darwin,Australia,Tanker,10784.536519361809,10681.826647748847,51546.87996877183,0.20921802688921823,1.0310317687447321,11119.199762649763,53146.47082747522,35619.790597832,35280.55449690027,84264.70745431827,0.42271303934855836,36725.135702399704,86879.59036938318,4.928025486497239,2.4390820078170563,33.20527777777778,4.769230769230769,8,0.5961538461538461,AUS
Devonport,Australia,Dry bulk,917.4946117294427,908.75656780821,11206.981930611044,0.08186812626362623,1.029327045148718,944.4020176313376,11535.64959567094,6046.177486194448,5988.594843468789,12260.459032436032,0.4931444630416201,6223.4940063092345,12620.022068024291,12.572988928977662,2.087272842525752,18.565833333333327,1.8557692307692308,4,0.4639423076923077,AUS
Devonport,Australia,General cargo,111.10440492017322,110.04626773045729,3865.7064020573007,0.028741035496395763,1.0,111.10440492017322,3865.7064020573007,21.51882660023021,21.313885394513733,2237.957966423942,0.009615384615384616,21.51882660023021,2237.957966423942,34.79345760264636,104.0,17.02722222222222,0.04807692307692308,1,0.04807692307692308,AUS
Devonport,Australia,RoRo,179.3029025077127,177.59525581716304,1475.6945054807613,0.12150407949733352,1.0,179.3029025077127,1475.6945054807613,42.9190124493994,42.51025994988132,994.095608788619,0.04317392821169332,42.9190124493994,994.095608788619,8.230176337593221,23.162126807102947,77.69222222222334,0.4326923076923077,1,0.4326923076923077,AUS
Devonport,Australia,Tanker,405.05782808671415,401.2001344858882,7202.989060472961,0.05623468600133031,1.09697478063494,444.3382221098885,7901.4973445281985,2192.64512839351,2171.7627938373803,24431.774497311082,0.08974563548934313,2405.27640872974,26801.040469710144,19.50708465961719,12.223154637589039,19.003888888888888,0.7788461538461539,4,0.19471153846153846,AUS
Esperance,Australia,Container,141.75515683456712,140.40510772185695,4406.3922724304475,0.03217034437026615,1.0716320679179,151.90937185665342,4722.031262962096,522.99517503164,518.0142686027672,6947.560923955157,0.07527752268114053,560.4584009302405,7445.229079923662,33.31117800866222,14.235750988473733,36.6875,0.3173076923076923,3,0.10576923076923077,AUS
Esperance,Australia,Dry bulk,3382.773302322529,3350.556413728981,36899.647439188775,0.09167494914138123,1.020283988872367,3451.3894383445795,37648.11947723955,80382.40530618388,79616.85858898213,217117.27851923087,0.3702257409193903,82012.8811209486,221521.28298071353,11.129365202034458,2.755842925288424,57.715972222222234,2.6538461538461537,6,0.4423076923076923,AUS
Esperance,Australia,General cargo,158.33636501273696,156.82839963166327,3768.2342241678766,0.04201871635187479,1.046669499533514,165.72584392583718,3944.0958295348505,2134.197472853665,2113.8717826360116,24124.366137115972,0.08846646833013143,2233.799400817436,25250.238231298426,24.909601968048072,11.831256738176144,62.31916666666667,0.3173076923076923,2,0.15865384615384615,AUS
Esperance,Australia,Tanker,2296.112507714738,2274.2447695460264,21541.99177302914,0.10658775344021351,1.0,2296.112507714738,21541.99177302914,94.31381013683534,93.41558337362738,9808.636254230876,0.009615384615384614,94.31381013683534,9808.636254230876,9.381940867727485,104.0,51.747638888888886,0.21153846153846154,1,0.21153846153846154,AUS
Fremantle,Australia,Container,32102.781652351216,31797.040874709783,75237.90349320696,0.4266836283556159,1.0021521446755979,32171.871482956205,75399.82634661302,24054.615176864645,23825.523603751648,52359.13939595719,0.45941578594246296,24106.38418884109,52471.823839027085,2.3487007189325824,2.1813620152815276,32.36194444444436,8.086538461538462,12,0.6738782051282052,AUS
Fremantle,Australia,Dry bulk,25853.520738200707,25607.296731170223,77557.51440235646,0.3333464324820496,1.036871043205148,26806.767018344093,80417.14086676964,72566.78130715393,71875.66910422867,158157.15801233845,0.4588270440563475,75242.39423598853,163988.5774186148,3.110490895266991,2.2598298348730554,62.335277777777776,8.509615384615385,17,0.5005656108597285,AUS
Fremantle,Australia,General cargo,3662.7595276641396,3627.876103591149,33037.52054097122,0.11086665911026214,1.0437131618278315,3822.8703276333536,34481.695022769,5785.47358139224,5730.373832998027,36881.48215543524,0.15686662366251006,6038.374924306282,38493.68835334606,9.414130183086057,6.653506893048983,50.39833333333333,2.9903846153846154,8,0.3737980769230769,AUS
Fremantle,Australia,RoRo,7953.705898403352,7877.956318418558,21626.80071880663,0.36777080446701593,1.0362724426643188,8242.206239572042,22411.257607892192,1079.7478353784563,1069.4645226605662,14700.30353977404,0.07345071701798704,1118.9129268291438,15233.519457068578,2.8177126353629807,14.108404720004984,20.36694444444445,3.9326923076923075,8,0.49158653846153844,AUS
Fremantle,Australia,Tanker,23169.086806621224,22948.42883703435,82636.31595854386,0.28037414952337003,1.0121027609062097,23449.496724656976,83636.44353276011,20440.367214086407,20245.697050142724,119309.57974996018,0.17132209548406552,20687.75209131362,120753.5550674943,3.6098290895461025,5.907602040744034,44.42444444444445,6.8173076923076925,13,0.5244082840236687,AUS
Geelong,Australia,Dry bulk,20409.072041649626,20214.699926967245,70455.2609786517,0.28967420967802077,1.0258364991895588,20936.371014913355,72275.57827182679,5681.022497155006,5626.917520991624,42618.01982375899,0.1333009492380946,5827.800230298616,43719.120258396135,3.5413456390536067,7.695642867158191,77.1288888888889,2.9038461538461537,8,0.3629807692307692,AUS
Geelong,Australia,General cargo,2658.5741223953196,2633.254368848697,16053.063418121212,0.16561163767622297,1.0382104200390005,2760.159356316862,16666.457714240336,4325.108202921371,4283.916696226882,34334.521287259624,0.12596966670178308,4490.372404069124,35646.45776748382,6.26894603909866,8.241749360953932,94.03583333333333,1.0961538461538463,4,0.27403846153846156,AUS
Geelong,Australia,RoRo,7.597535844658666,7.525178360423822,790.1437278445013,0.009615384615384616,1.0,7.597535844658666,790.1437278445013,0.0,0.0,0.0,0.0,0.0,0.0,104.0,,37.09777777777778,0.009615384615384616,1,0.009615384615384616,AUS
Geelong,Australia,Tanker,23869.81823988599,23642.486637601363,93523.41561837448,0.2552282557481391,1.0176108587372987,24290.186236993617,95170.44327945934,9559.014185013277,9467.975954679816,58050.77720897764,0.16466642902302023,9727.35663349338,59073.10124599535,3.987061917397906,6.1798319473791326,36.09777777777778,5.3173076923076925,9,0.5908119658119658,AUS
Geraldton,Australia,Dry bulk,3132.0581392546665,3102.2290141189083,21548.638700980708,0.14534830634624368,1.0087471706539437,3159.4547862968,21737.12832105836,80039.26333003302,79276.9846316518,159016.88484891757,0.5033381417707847,80739.38042539675,160407.83267754957,6.940205882075717,2.0041143059516386,44.16097222222222,5.673076923076923,11,0.5157342657342657,AUS
Geraldton,Australia,General cargo,216.7040517455387,214.6402036336764,6252.444765558983,0.0346590909429913,1.0,216.7040517455387,6252.444765558983,3369.716314065165,3337.6237777407355,32781.233053198026,0.10279406844143793,3369.716314065165,32781.233053198026,28.852458988172575,9.728187775442537,47.244305555555556,0.6730769230769231,3,0.22435897435897437,AUS
Geraldton,Australia,Tanker,1323.736714473293,1311.129698144976,14575.272601703908,0.09082071743334275,1.1130162741115308,1473.3405058477038,16222.515605308361,1270.6940421900763,1258.5921941692184,18609.2067023898,0.06828308495422823,1414.303148374119,20712.349908065225,12.255092291342244,16.300029133973837,27.41430555555555,0.36538461538461536,2,0.18269230769230768,AUS
Gladstone,Australia,Container,46.008497455159734,45.57032128892013,2145.471200935544,0.021444472167744543,1.0296476724768753,47.37254231886346,2209.079428409449,203.0695802455131,201.13558424317495,5080.014542798122,0.039974212383585096,209.0901206506486,5230.625150140764,48.014596228934366,25.7577976170379,44.21055555555559,0.19230769230769232,2,0.09615384615384616,AUS
Gladstone,Australia,Dry bulk,158793.67277809398,157281.3520849693,247810.67238490723,0.6407862552886775,1.0143326643839523,161069.60919631756,251362.45958296166,576249.1842540882,570761.0967850016,921762.5421600188,0.6251601230222814,584508.3704135284,934973.855318497,1.5829500960924798,1.6225165794008911,48.59902777777779,22.923076923076923,31,0.739454094292804,AUS
Gladstone,Australia,General cargo,387.8961029878719,384.2018543879875,12024.895574278538,0.032257752309931775,1.0095053137393284,391.5831771450345,12139.195979394717,19926.68293857641,19736.90500582806,149179.23964162244,0.13357544244391412,20116.0923116917,150597.23511781052,31.294967610886943,7.557566684933132,60.61763888888892,1.7307692307692308,4,0.4326923076923077,AUS
Gladstone,Australia,RoRo,173.6175422709311,171.9640418683508,16820.130696335895,0.01032200910952208,1.0650190645399558,184.90599245711326,17913.75985965145,1080.808329458353,1070.514916796845,78276.73301651607,0.013807529872641808,1151.0814759867274,83366.21297249381,103.17943466620979,77.13320734146524,16.346944444444443,0.0673076923076923,2,0.03365384615384615,AUS
Gladstone,Australia,Tanker,26471.95539632442,26219.841535407057,90333.43036094794,0.29304716194823616,1.0118691637814614,26786.155370538938,91405.61264084328,56668.873165713354,56129.16961175417,185156.0516112962,0.30606006486182835,57341.48530262807,187353.6991129994,3.4529225843865983,3.3061130149020665,29.914722222222228,9.39423076923077,13,0.7226331360946746,AUS
Gorgon LNG,Australia,Tanker,923.1638207798097,914.3717843914304,23954.37271029491,0.038538426029543243,1.0364501378199633,956.8132692776377,24827.512896975928,37944.35283110266,37582.97804223501,92919.03972593584,0.40835928721410925,39327.42972128567,96305.95153004485,26.893940531599007,2.538083913533075,24.98236111111111,3.326923076923077,6,0.5544871794871795,AUS
Gove,Australia,Dry bulk,240.8974708023695,238.60320917568026,9199.264848025532,0.026186600210132454,1.005438807110404,242.20766567944773,9249.297875091463,112127.61272010548,111059.73069419972,185388.48874922894,0.6048251079481969,112737.4531774402,186396.78098002527,38.395163902237556,1.6623628779586304,47.88027777777778,2.9903846153846154,4,0.7475961538461539,AUS
Gove,Australia,General cargo,139.11715229896848,137.79222703897818,396.3885983313071,0.35096153846153877,1.0756433659491194,149.64044196011872,426.3727661329406,0.0,0.0,0.0,0.0,0.0,0.0,3.0648468509235154,,7.900833333333367,0.7980769230769231,2,0.39903846153846156,AUS
Gove,Australia,RoRo,9.086002861016613,8.999469500435504,944.9442975457279,0.009615384615384614,1.0,9.086002861016613,944.9442975457279,0.0,0.0,0.0,0.0,0.0,0.0,104.00000000000001,,19.406111111111112,0.009615384615384616,1,0.009615384615384616,AUS
Gove,Australia,Tanker,291.55695625094756,288.7802233342718,12360.814137509768,0.023587196847026225,1.168632600431389,340.72296395740557,14445.250368967116,1444.6200337144476,1430.8617476790719,46903.698124692666,0.030799704319133862,1688.2300666349956,54813.19070930845,49.545209123852516,37.942981150809075,21.102222222222224,0.25,2,0.125,AUS
Haypoint,Australia,Dry bulk,8762.280673077696,8678.830380953148,130617.50138643665,0.0670835116280028,1.0129279309209724,8875.558832329416,132306.11542143053,868842.8083245343,860568.1149119196,1321194.1908770166,0.6576193070814149,880075.1481317376,1338274.4981098648,15.099506664736733,1.5402953046139343,25.336388888888887,20.83653846153846,31,0.6721464019851117,AUS
Haypoint,Australia,General cargo,6.376226465436959,6.315500499099465,663.1275524054438,0.009615384615384614,1.0283812063272455,6.557191464341769,681.947912291544,12741.252782116631,12619.907517525044,93121.54751759066,0.13682389438072654,13102.864906193474,95764.4493711998,106.95164545803354,7.516093669031735,23.27666666666667,0.375,2,0.1875,AUS
Hobart,Australia,Dry bulk,2776.3398396431203,2749.898507836994,17547.011555828183,0.15822294473391213,1.05183320783116,2920.246439561272,18456.529452617193,1945.9267083523837,1927.394073034742,19657.57343717318,0.09899119617035569,2046.790331850618,20676.48852659847,6.647791883788137,10.625522758822328,56.192777777777785,0.8557692307692307,3,0.28525641025641024,AUS
Hobart,Australia,General cargo,1227.670412281353,1215.978313116769,14485.595206892507,0.08475111962932702,1.0342691022191204,1269.7415751312124,14982.003549742307,698.7404210008044,692.0857503246062,14537.63608511252,0.04806423939283773,722.6856279127122,15035.827822137613,12.203603996533221,21.518474343593617,46.998749999999994,0.8461538461538461,3,0.28205128205128205,AUS
Hobart,Australia,Tanker,4839.260063851585,4793.171872767284,21696.555832084778,0.22304277698745656,1.0234379910651152,4952.682597989908,22205.079513820954,2844.349814941121,2817.2607690845393,10183.511378987589,0.2793093373283879,2911.0156604897734,10422.1924276998,4.588527837073474,3.664173925778374,17.234444444444435,1.2980769230769231,3,0.4326923076923077,AUS
Koolan,Australia,Dry bulk,783.2999390878405,775.8399396679563,21110.59464558015,0.0371045890576956,1.0,783.2999390878405,21110.59464558015,13153.565724998023,13028.293670474231,53874.136215979095,0.24415362637585397,13153.565724998023,53874.136215979095,26.950844232368535,4.095781884724432,45.3675,0.49038461538461536,2,0.24519230769230768,AUS
Mackay,Australia,Dry bulk,1830.6127498810142,1813.1783427392902,33154.70808578796,0.05521426233475786,1.025677507578251,1877.6183226389267,34006.03835391548,5861.270317085881,5805.448695018396,45502.0518258681,0.12881331900188567,6011.773130071031,46670.431106452794,18.576314600739995,7.962511295615606,44.45083333333333,0.9134615384615384,3,0.30448717948717946,AUS
Mackay,Australia,General cargo,422.45425021873376,418.43087640712673,8043.113473461706,0.05252372126945911,1.0060324812417591,425.0026975586797,8091.633404615704,2651.0030214209187,2625.755373597862,12691.654214059407,0.20887765902763272,2666.9951474194872,12768.216380032613,19.153869088608072,4.816371870141793,55.97361111111104,0.7019230769230769,3,0.23397435897435895,AUS
Mackay,Australia,RoRo,173.22473797983002,171.5749785704983,6400.771164584884,0.027063104355030374,1.3970202745731084,241.9984710154369,8942.00708982801,88.33519409936083,87.49390653650978,2864.1008947390505,0.03084220750100673,123.40605711515789,4001.207018373434,51.62084350140106,45.295729059844625,13.93736111111111,0.15384615384615385,2,0.07692307692307693,AUS
Mackay,Australia,Tanker,6570.566060666797,6507.9892410414,26899.474059890606,0.2442637371287518,1.0406588387339977,6837.717646518527,27993.175437721053,3261.7099239098225,3230.646019872585,48010.47457156248,0.06793746475153144,3394.3272617031516,49962.52471471034,4.260390228065105,15.317893338234104,22.462916666666665,1.6538461538461537,4,0.41346153846153844,AUS
Melbourne,Australia,Container,35984.05003512003,35641.3447966903,99762.39520549247,0.3606975349880023,1.0088059827532598,36300.92495912174,100640.90113709593,34752.21073861092,34421.2373030051,90804.23406423573,0.38271575215343917,35058.23810701278,91603.85458332836,2.7968197309327754,2.635914453682605,34.61388888888888,18.16346153846154,26,0.698594674556213,AUS
Melbourne,Australia,Dry bulk,23482.07111187201,23258.43233937799,57025.627296975166,0.41178102240915776,1.0080575627565933,23671.279373510704,57485.11486765464,1177.5968580173862,1166.3816498457923,27824.8377093112,0.04232178711408332,1187.0854186028284,28049.038085345997,2.4480427894876553,23.818879860608355,42.64666666666676,3.9423076923076925,8,0.49278846153846156,AUS
Melbourne,Australia,General cargo,6685.563605540552,6621.891571202069,24010.114163485494,0.27844780578794315,1.0210920873642837,6826.576097188089,24516.537589048155,696.4901180631847,689.8568788435355,25281.1891947769,0.02754973718590262,711.1805484817337,25814.42224594612,3.6670861329821878,37.06358723039954,56.19722222222222,1.4038461538461537,6,0.23397435897435895,AUS
Melbourne,Australia,RoRo,12326.898865931122,12209.49982911273,31735.87391070887,0.3884215982396995,1.0100625639157739,12450.939073652835,32055.21817035832,1166.30424990006,1155.1965903772023,11341.191074306313,0.10283789791200545,1178.0402609599182,11455.312534372524,2.6004284223465155,9.821890416119228,20.05222222222222,7.826923076923077,14,0.5590659340659341,AUS
Melbourne,Australia,Tanker,22253.81086130722,22041.86980548525,94884.80101904283,0.2345350427287191,1.012381049947302,22529.33640509888,96059.57447969941,6351.6680052505635,6291.175929010083,57967.54578324818,0.10957282940700429,6430.308324072251,58685.24486291309,4.316544931489398,9.239343872255496,45.69472222222224,4.894230769230769,10,0.4894230769230769,AUS
